material_id,formula,provenance,Number of Atoms_ours,Volume (A3)_ours,Density (g cm-3)_ours,Atomic mass (amu)_ours,K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio_ours,Gruneisen parameter_ours,Kappa_Slack (W m-1 K-1)_ours,Kappa_cal (W m-1 K-1)_ours,Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms_ref,Volume (A3)_ref,Density (g cm-3)_ref,Atomic mass (amu)_ref,Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio_ref,Gruneisen parameter_ref,Kappa_Slack (W m-1 K-1)_ref,Kappa_cal (W m-1 K-1)_ref
mp-19481,Rb2V(PO4)2,unseen,52,822.75431,3.32465,1647.2793,41.4986,26.005,0.039,0.0474,0.24082,1.45686,1.43672,1.12868,0.71676,1.13993,1.7966,34.665165,22.430195,52,822.7543127171265,3.324651826372727,1647.279296,4407.063791614514,2597.427521666427,2878.2732864929544,91.45030989196805,0.2338729701387085,1.4254747470184117,1.204041104446993,0.932226399329998
mp-1911,CeSn3,test,4,105.25731,7.82878,496.246,54.8875,16.5514,0.0579,0.1373,0.363,2.2442,1.2709,1.13062,0.29401,1.11108,4.25947,70.22077,37.702023,4,105.2573094172742,7.828775743530816,496.246,3923.0949501478535,2194.499054330356,2442.7960260332525,154.03272324474548,0.2722980911748637,1.6130824947046378,8.665974407355291,7.221074954283937
mp-702,CeHg,unseen,2,56.69031,9.97976,340.706,44.0108,13.113,0.0135,0.0531,0.36448,2.25772,1.27572,1.13389,0.65912,1.12367,1.92869,52.912052,18.575293,2,56.690310345655405,9.979758808267231,340.706,2789.9221913620186,1364.2934967070164,1532.4242089668053,118.76430631129394,0.3428587684015394,2.0735423311108274,2.565053725041332,2.2915976360226407
mp-753983,In2HgO4,unseen,14,201.1198,8.16108,988.4472,133.6747,36.2837,0.0705,0.0981,0.37554,2.36248,1.2881,1.13408,0.43538,1.10353,3.0626,138.92642,54.0032,14,201.11980284238567,8.161081951989004,988.4472,5083.888556938159,2572.3844769009947,2883.68208748854,146.53419355028643,0.3279358220232629,1.9601637155618887,3.442220703048393,3.059479709389661
mp-19180,VFeMoO7,unseen,20,302.30858,3.45745,629.4446,40.9983,20.3875,0.0471,0.0467,0.28672,1.69326,1.33288,1.13574,0.67823,1.10544,1.85116,40.473106,20.729053,20,302.3085815516771,3.45745180191668,629.4446,4438.469716898879,2448.56517771416,2728.597046896614,121.04098705299629,0.2812596936748432,1.662216544408533,1.4200598522949477,1.2003087510459856
mp-35071,InAgSe2,unseen,8,185.98551,6.79635,761.2124,71.1715,21.8681,0.0346,0.0368,0.36064,2.2231,1.27688,1.13734,0.78237,1.13946,1.65855,62.08881,26.42412,8,185.98550554620985,6.796351824482902,761.2123999999999,3784.123354147975,1971.7976272878332,2206.301376524078,115.07518446738963,0.3136439034890347,1.8605654372888736,2.452675204858424,2.1573164057623693
mp-980071,TmLuTl2,unseen,4,102.40735,12.20454,752.66781,59.7063,18.8104,0.0122,0.0311,0.35745,2.19495,1.2794,1.14113,0.83111,1.14599,1.54881,62.344223,21.650043,4,102.40734771025184,12.204537392763044,752.66781,2733.775309462727,1331.8911259960094,1496.3334276337944,95.21993534878064,0.3443806579806835,2.085695037556797,1.7559049246009966,1.5689547555699177
mp-774092,Na3CoO3,test,28,377.73671,3.09305,703.60281,48.8186,23.9781,0.0398,0.0273,0.28897,1.70634,1.36091,1.16332,0.84348,1.16448,1.57216,47.36724,25.991468,28,377.7367061998029,3.093053807291969,703.60281136,5149.592482233004,2898.8228141057166,3225.1570524368217,132.83046160816292,0.2680619968051242,1.590626117407998,1.7770304187105,1.470162450186015
mp-662810,Na5Lu(SiO3)4,unseen,132,1803.07978,3.28364,3565.50388,60.6651,40.0137,0.0331,0.0115,0.22965,1.40686,1.51787,1.16457,0.99444,1.16741,1.36976,67.768036,39.387356,132,1803.079782126457,3.2836364475710957,3565.5038784000003,6052.395888885552,3463.3858585264084,3847.9843074633695,94.12497084618543,0.2565590929849781,1.5319871829046934,1.2423052051343366,1.0066991049384793
mp-32606,Ba3P2,unseen,40,1452.1554,4.3355,3791.42819,31.1653,20.7686,0.0324,0.0704,0.22736,1.39694,1.53899,1.1749,0.60512,1.165,2.29081,30.56691,23.375797,40,1452.1554039827972,4.335496478237325,3791.428192,3773.5060290729793,2322.008457199953,2562.170125445389,67.36176763695579,0.1953010782811189,1.2679129615455051,2.244704067460088,1.590559537409982
mp-758382,Li7(CuO2)6,unseen,25,270.94177,3.81121,621.8558,59.2786,27.2376,0.0299,0.0085,0.30077,1.77752,1.36703,1.18642,1.03,1.1848,1.36714,71.28766,28.242052,25,270.94176525491696,3.811209579161632,621.8558,5346.501534056191,2722.1791864295737,3050.4370886298666,140.35028460194158,0.3250218932848043,1.9391806878365505,1.2048075771822933,1.0690061979117376
mp-37091,Sr(AlTe2)2,train,7,237.38924,4.56063,651.98308,25.4912,12.326,0.0902,0.0304,0.29179,1.72295,1.38708,1.19028,0.73525,1.19992,1.87395,24.49828,17.689648,7,237.3892399696498,4.560625292467764,651.9830772,3247.0595255593544,1969.4610484065977,2176.3683939190146,104.64583409288676,0.2090023471909891,1.320839636981184,4.137842549738854,3.029836981539706
mp-553981,RbMnF4,unseen,24,364.02015,3.94857,865.59783,23.3924,18.0718,0.0565,0.0239,0.19283,1.25868,1.70565,1.20129,0.89669,1.20583,1.56383,32.066025,18.481247,24,364.02015114402695,3.948569913403829,865.5978312,3789.6670197214407,2163.444303580741,2404.1744875284817,100.24607698082843,0.2582661798940447,1.5404807543662258,1.1614386238901768,0.9441715818278036
mp-505391,Li6CoCl8,unseen,15,272.89525,2.33784,384.2032,31.5307,15.7223,0.0252,0.0536,0.28622,1.69038,1.41953,1.20871,0.71852,1.19506,2.06743,31.344835,16.056026,15,272.89524808058746,2.3378362950203835,384.2031950000001,4750.244810524667,2620.667900179705,2920.373257017498,134.04467991093114,0.2812342220887483,1.6620736527406377,1.5172728520967755,1.2824284872873457
mp-557840,NaLa(SO4)2,unseen,24,311.25755,3.77735,708.04088,50.9362,24.9009,0.0615,0.0223,0.28982,1.71132,1.41686,1.21257,0.87468,1.20848,1.66537,54.09977,28.615149,24,311.25755444258857,3.777352627944599,708.04087856,4941.9367273878825,2752.353662366031,3064.841270335017,134.64117627426302,0.2751729918764183,1.628599737351595,1.9345816208865172,1.6196441201834264
mp-769602,Li2VSO4F3,unseen,44,561.53028,2.57725,871.52524,42.9683,25.4291,0.0108,0.0337,0.25285,1.51377,1.51639,1.22017,0.89191,1.22541,1.67517,45.174877,20.028152,44,561.5302815419831,2.5772460639859838,871.5252384,5281.086945804017,2787.677320913435,3116.4972991934847,112.46539288106916,0.3068679505694722,1.8161098026492688,0.7262096672627415,0.6345487011954952
mp-17324,ZrSnS3,unseen,20,497.94249,4.08352,1224.516,20.5995,15.529,0.0323,0.0236,0.19877,1.28101,1.71642,1.22652,0.96923,1.23093,1.5504,22.751604,14.83985,20,497.9424921421011,4.0835170538877605,1224.516,3227.5405506570605,1906.3277725000216,2112.026619071286,79.33220674686308,0.232115452000605,1.417687271852922,1.300458750829168,1.003098585843214
mp-554923,Sr(GaO2)2,unseen,56,789.20125,4.89936,2328.5088,92.178,41.4846,0.035,0.0093,0.30433,1.79988,1.40789,1.22683,1.03238,1.2244,1.44871,104.565735,38.83893,56,789.2012537211491,4.899358454504199,2328.5088,5649.11842052813,2815.554970422553,3159.119007769149,101.77628821495742,0.3347448972370657,2.0106317514678094,1.0136259828826262,0.9037470918186372
mp-769606,LiZn4Fe13O24,unseen,84,941.94835,4.86042,2757.0952,144.6287,57.3528,0.0122,0.017,0.32487,1.93812,1.3936,1.2364,1.04213,1.23611,1.47022,164.00023,55.511578,84,941.948354598374,4.860419654625194,2757.0952,6997.87011912953,3379.5190647003888,3798.5741403529896,115.36873226808412,0.3479168842650264,2.114380869704541,1.10799744639682,0.9901068108787954
mp-772769,Na2Ge2O5,unseen,36,552.96413,3.25831,1085.02615,43.5699,24.9125,0.0623,0.0051,0.25988,1.54855,1.51695,1.23684,0.9699,1.24516,1.56233,46.999157,23.310179,36,552.9641332088783,3.2583095570051155,1085.02615424,4895.218019500871,2674.7095654705217,2982.7945886402663,108.19343333804296,0.2871963316808894,1.696043422905685,1.1366022698390406,0.9691593898110048
mp-7744,LiSO3F,unseen,12,175.65757,2.00414,212.00521,21.6985,12.8843,0.0678,0.0101,0.25216,1.51043,1.55078,1.24619,0.94032,1.24309,1.6039,25.183792,10.229262,12,175.65757258551633,2.0041431909817686,212.0052064,4401.280973954767,2259.216154602452,2530.3580849672103,134.514644938059,0.3211263701948852,1.9116820580472809,0.6726586434428046,0.5952688050572493
mp-977404,Nd2AgIr,train,4,96.31216,10.14765,588.5692,85.5322,22.0793,0.0178,0.0036,0.38116,2.41875,1.43025,1.25061,1.15122,1.25252,1.35959,89.531715,23.80574,4,96.31215702661902,10.147650946005376,588.5691999999999,3456.995167069845,1531.6448895479807,1728.593934259861,112.27312868524808,0.377877902403017,2.3856154963582377,1.6475199708222876,1.4466412163534168
mp-691,SnSe,val,8,226.25695,5.80294,790.68,18.3647,12.2994,0.0216,0.0147,0.22625,1.39214,1.64275,1.25105,1.06788,1.24748,1.46297,16.770788,13.036909,8,226.25694595101297,5.802938007029998,790.68,2426.010058328436,1498.8678809487965,1653.1935939108816,80.77301310568782,0.1913088224654324,1.2530652822898545,2.22750975291941,1.562986022956819
mp-6984,K2SiAs2,unseen,10,296.89384,2.86504,512.2506,25.0643,12.7372,0.032,0.0396,0.28272,1.67042,1.47855,1.2525,0.83088,1.26038,1.84322,27.918356,18.83999,10,296.89383920325935,2.865038010422862,512.2506000000001,4302.58827406793,2564.3372852193315,2838.6140006572923,126.68226573984948,0.2245482893912792,1.3848647243954422,3.924254537898581,2.977330505637451
mp-556407,Ba3Bi2TeO9,unseen,30,511.68021,7.14956,2203.0728,85.3379,36.2351,0.0362,0.0041,0.31402,1.86308,1.43084,1.25896,1.08191,1.25755,1.46234,74.26655,39.197243,30,511.68021392865074,7.149560128555394,2203.0728,4206.843004360526,2341.467303945425,2607.4363384904977,97.05637118093962,0.2755856452347155,1.630845752325353,2.12244723795759,1.77811128156795
mp-978545,Sm2AgHg,train,4,103.82776,9.74271,609.1782,58.477,18.5463,0.0285,0.0297,0.35658,2.18746,1.41835,1.26544,0.9185,1.26396,1.73876,64.70751,21.73182,4,103.82775660351508,9.742714608553095,609.1782000000001,3100.923396679841,1493.5097104257443,1678.943197281396,106.35095400283753,0.3489827661875885,2.123152549048404,1.9136517476388937,1.7099440507831944
mp-779765,Li8Mn5Fe3(BO3)8,unseen,48,506.21219,3.1761,968.22682,90.8661,38.279,0.0209,0.0891,0.3153,1.8717,1.43778,1.26649,0.51736,1.26903,2.99573,98.38159,39.81911,48,506.2121936363697,3.176095895555989,968.226825,6905.92520645848,3540.78026415512,3966.019960103014,148.1564529208679,0.3216862510993065,1.9155960620628865,1.4537925568172123,1.2870498860157402
mp-10850,SbTePd,unseen,12,288.35398,8.1953,1423.12,82.1769,27.7446,0.0213,0.0192,0.34827,2.11725,1.4184,1.26746,1.02603,1.26023,1.55995,83.41981,30.487976,12,288.35397958889786,8.195296500261707,1423.12,3890.915773187756,1928.776749295022,2164.811437365147,97.55614583722372,0.33710636545239,2.0286217128182216,1.785222465566001,1.5929504492863995
mp-555543,ZnS,unseen,48,938.22538,4.1404,2339.376,67.4901,32.9151,0.0251,0.029,0.29025,1.71384,1.48094,1.26817,0.96299,1.26461,1.71818,61.527706,34.01889,48,938.2253849224264,4.140396654493609,2339.376,5080.891327236955,2866.4151951647627,3188.5280076930044,96.96858391044748,0.2665696981677478,1.5828284114719182,1.8355084308011944,1.5146186297853033
mp-3120,Tm2Cu2O5,unseen,36,465.28789,7.77947,2179.82968,134.2345,48.5381,0.027,0.047,0.33865,2.04053,1.42169,1.26912,0.79076,1.28137,2.05172,135.56573,52.114006,36,465.28789391413255,7.779468141286701,2179.82968,5134.002597087955,2588.226480345049,2902.0856269383344,111.50119321148384,0.3296227248752592,1.972476819800172,1.6968714386650945,1.5095437743233302
mp-631674,LaRe2Ag,unseen,4,77.42632,13.27953,619.18767,135.039,29.1749,0.025,0.0456,0.39923,2.61604,1.50195,1.27072,0.80608,1.2644,2.00515,119.31799,39.189056,4,77.42631990060273,13.279532313410906,619.18767,3594.424552383271,1717.8728392675373,1931.944088569052,134.95062223327665,0.3519838464164711,2.148169139550654,3.5132369463846755,3.1381208355945223
mp-27418,KAuO2,train,4,68.39923,6.50782,268.06367,48.0662,16.6988,0.0386,0.0382,0.34432,2.08522,1.42449,1.27282,0.84623,1.26457,1.94895,56.115498,23.09549,4,68.39922788323224,6.507824855749002,268.063669,3654.396444748437,1883.8471286928973,2109.365741991292,153.55997484226032,0.3190405617828686,1.8972116064525533,2.8183438007141524,2.4901929345391265
mp-686015,Ca3(PO4)2,unseen,91,1282.72628,2.81075,2171.23707,71.4466,38.6524,0.0183,0.011,0.27083,1.60524,1.53408,1.27516,1.12015,1.27805,1.44335,71.47048,40.101322,91,1282.7262784238371,2.8107508514844737,2171.2370680000004,6667.1109647754365,3777.18425343597,4200.176740770423,115.08872495302651,0.2636582880182772,1.5677816578607342,1.702601550903554,1.3977495396355046
mp-570292,La7Os4C9,unseen,20,365.56834,8.36408,1841.35459,87.2876,33.8587,0.0151,0.0212,0.32826,1.9625,1.4385,1.27878,1.03128,1.2826,1.60744,120.21474,65.45424,20,365.5683422312373,8.364075559081321,1841.35459,4980.655863050391,2797.434424321484,3112.9255935321776,129.61514717674987,0.2695805866250234,1.5986213700715468,5.918422429822962,4.9091431097169975
mp-541482,BaCeC2O6F,unseen,22,293.82009,4.70728,832.91841,68.3576,29.2667,0.0285,0.0467,0.31266,1.85404,1.46551,1.28788,0.809,1.30352,2.06891,80.87247,37.447464,22,293.8200930641697,4.707280365430015,832.9184064,5271.362062022514,2820.5004482889344,3150.2108617405497,141.07682299252656,0.2994350379447248,1.7692308291460142,2.3376180475896406,2.025558230356335
mp-19203,BaCo2Si2O7,unseen,48,661.52321,4.25083,1693.44076,66.3793,34.6307,0.0288,0.0197,0.27779,1.64292,1.53271,1.28857,1.03793,1.2848,1.58565,72.48827,33.85287,48,661.5232135416884,4.250832752831834,1693.44076,5260.337534376047,2822.0242649856013,3151.320123484134,107.6764437344947,0.2979477447550656,1.7600774839896114,1.283891138213987,1.1104916305430528
mp-631399,OsPtCl2,unseen,4,65.94623,11.48771,456.22,97.0556,25.3425,0.2498,0.1493,0.3799,2.40593,1.47303,1.29016,0.24664,1.26646,7.0574,104.03563,30.35263,4,65.94622770654014,11.487709917144372,456.22,3546.7118552719485,1625.47928080896,1831.7793401286644,134.98527040525585,0.3670530515260904,2.281360029123978,2.15499923929481,1.912065720776744
mp-768989,Bi2B2O7,unseen,22,336.85939,5.43798,1103.1572,52.41,26.5397,0.0444,0.065,0.28337,1.67414,1.52324,1.29163,0.66585,1.27065,2.3755,48.25299,24.573084,22,336.8593887323133,5.437983001317116,1103.1572,3859.8412013842767,2125.7437393921173,2369.1665012589874,101.37306438644478,0.2823234122563695,1.668200752246654,1.3671553490794457,1.1574541883513594
mp-674373,Rb2U2O7,unseen,22,390.842,6.44931,1517.97844,61.3811,28.725,0.1313,0.086,0.29759,1.75786,1.49547,1.29292,0.47178,1.25322,3.28517,53.167633,33.272465,22,390.8420024577168,6.4493132507449245,1517.97844,3888.789289627508,2271.358837237027,2519.034769299906,102.57549679639752,0.241104360726857,1.4581934811942616,2.7481079078477952,2.160181468522452
mp-850742,LiV3OF11,unseen,32,429.44609,2.9754,769.49467,20.7117,18.5562,0.035,0.0834,0.15505,1.12883,2.02401,1.29429,0.58133,1.25579,2.65889,28.213873,16.79387,32,429.44608785305417,2.97540482884115,769.4946704,4124.076310756693,2375.758948427771,2638.0552596258444,104.1016345373548,0.2516568806344758,1.5079847786256648,0.9600167934115506,0.7707086378592444
mp-979271,TbAgSe2,unseen,8,199.25273,7.07898,849.4271,68.3727,22.6127,0.0366,0.0059,0.35106,2.14039,1.45602,1.30074,1.10524,1.30392,1.54434,60.754826,26.672789,8,199.2527317726519,7.0789839276021,849.4270999999999,3688.667318489858,1941.103749395278,2170.5230162800976,110.63847415758192,0.3085110208338714,1.8267351583852305,2.590656488325414,2.267507263795814
mp-867202,Sr,unseen,4,227.2661,2.56081,350.48,12.3268,6.8392,0.0288,0.0222,0.26589,1.57927,1.58113,1.30315,1.03214,1.30857,1.63357,13.534915,9.4703245,4,227.26609985491444,2.5608118995601115,350.48,3196.2942043787457,1923.0633492263655,2126.8022800180447,103.75891965658008,0.2163161787412717,1.3504106372177027,3.5639943181737745,2.6542779991344942
mp-672334,Sr4GaCN5,unseen,44,754.71964,4.42019,2008.9888,63.2572,32.6735,0.0092,0.0041,0.27967,1.65336,1.54963,1.30665,1.24207,1.30671,1.37741,64.73933,39.10218,44,754.7196378216232,4.420190259063018,2008.9888,5142.11019501106,2974.267368575789,3301.4661723917,107.95800370324883,0.2486146389516961,1.4933723031753914,2.5061310002899786,2.000011252961696
mp-21658,Sm5Ga3,unseen,32,869.83979,7.33803,3843.876,50.8063,28.62,0.0133,0.0328,0.26287,1.56374,1.59584,1.30825,0.9262,1.30822,1.78781,56.514553,28.27814,32,869.8397878710734,7.33802518933521,3843.876,3583.265884791045,1963.0701269185347,2188.745782605166,68.26405924699847,0.2855786799803065,1.6867216035313557,1.3392989219101128,1.13934202580703
mp-27135,Bi(PO3)3,unseen,52,678.8385,4.36291,1783.58514,53.9036,33.1803,0.0369,0.1036,0.24462,1.47453,1.65351,1.30911,0.45525,1.33802,3.48766,44.173965,20.062502,52,678.8384991497007,4.3629122656818735,1783.585144,4031.886193058989,2144.392628415236,2396.082141943324,81.16885589632241,0.302773057357003,1.7900466290524746,0.5197741575643283,0.4521442355263106
mp-30874,Th5Sn4,unseen,18,538.44938,10.08463,3270.0606,79.531,31.1727,0.0185,0.0244,0.32667,1.95099,1.48101,1.31539,1.03085,1.31896,1.68623,75.33476,26.941275,18,538.4493835846503,10.084631071329488,3270.0606,3321.487445689481,1634.4779350714002,1835.261969742903,67.16241658802123,0.3402347462159692,2.0528549174442503,1.070798626174441,0.9562258969781292
mp-17612,Ba2SiO4,unseen,28,453.05579,5.37666,1466.9484,71.5301,32.0774,0.0231,0.0228,0.30494,1.80374,1.51219,1.31859,1.0229,1.31485,1.69286,75.43995,44.115574,28,453.0557889521879,5.376656009458368,1466.9484,4997.103521702259,2864.4407316843826,3182.0575545507004,123.34853985640622,0.2553080789151304,1.525807551237202,3.4522900461781387,2.790967512684195
mp-778397,Li2Sn(BO3)2,unseen,44,483.52277,3.43714,1000.8416,65.2656,33.6768,0.0338,0.0617,0.27986,1.65442,1.58314,1.33529,0.73012,1.34361,2.46995,69.76689,38.370598,44,483.5227695570069,3.4371423296632604,1000.8416,5931.494305174804,3341.1850134441925,3717.116306231151,140.9971660399922,0.2676117370024719,1.588267231868516,2.095693868555081,1.732450145075718
mp-773138,NaCrAsCO7,unseen,22,321.83953,2.82653,547.82794,36.157,20.47,0.0334,0.036,0.26187,1.55864,1.63518,1.33809,0.93336,1.34564,1.91455,51.28938,20.05152,22,321.8395257923864,2.826531927006416,547.8279385599999,5253.989518712175,2663.463168990519,2985.439843630277,129.69953181155586,0.32706221003748,1.9538350927568893,0.9916456340656272,0.8809508352069432
mp-646670,Ba2Co4ClO7,unseen,28,438.1607,4.98612,1315.67116,99.7666,36.7329,0.021,0.0429,0.33603,2.02039,1.50396,1.34153,0.87325,1.33433,2.09756,89.523506,35.417854,28,438.1607026009961,4.986123470366942,1315.67116,5236.943503392902,2665.198801178519,2986.668734379237,117.07184368664488,0.3252341705031565,1.9406971881617692,1.5478193886453784,1.373537140399833
mp-973983,NiPd3,train,8,111.21868,11.28599,755.9068,186.8022,41.3064,0.0123,0.003,0.39703,2.59056,1.58,1.34344,1.27007,1.34366,1.42545,173.94464,67.676186,8,111.21868012602762,11.285988760520713,755.9068,4838.155292548941,2448.7707535709533,2745.0598080389013,169.94267203996702,0.3277989272518101,1.9591698660140984,5.90477114272146,5.247821074787702
mp-560731,Ba2Ti9O20,unseen,124,1532.63091,4.4441,4101.78,138.4982,62.4927,0.0008,0.0106,0.30389,1.79708,1.54494,1.3456,1.21375,1.34208,1.48325,137.91075,62.292873,124,1532.630912780157,4.444100588940477,4101.78,7051.356620775872,3743.92587662875,4183.85273989354,108.03730451095308,0.3037093029274434,1.795953785723617,1.5395447670967493,1.3406379877804273
mp-17560,Na2UO4,unseen,28,399.89668,5.78027,1392.02419,59.4404,31.0704,0.0321,0.0102,0.27742,1.64091,1.6232,1.36386,1.16038,1.36747,1.57771,61.549767,38.3548,28,399.8966816663364,5.780269418054504,1392.0241942399998,4415.375903415895,2575.940499548792,2857.128390594674,115.45791226068174,0.242012799186304,1.4623825358705098,2.827585155898864,2.226801309572904
mp-10159,K3Sb,val,4,151.11262,2.62691,239.0549,15.5674,8.1184,0.1045,0.0416,0.27786,1.64334,1.62252,1.36424,0.75403,1.34433,2.33174,19.873283,8.866198,4,151.1126209306346,2.6269149368336397,239.05490000000003,3473.5340524771477,1837.154571308062,2053.578092245112,114.78562947506096,0.305810145624396,1.809320421663426,1.5163763717091474,1.3234973688513587
mp-10809,AgSnF6,unseen,8,115.36164,4.90221,340.56862,26.1448,15.5063,0.0408,0.0186,0.2524,1.5116,1.70416,1.37009,1.08365,1.37131,1.71753,27.212627,15.347442,8,115.36164186366015,4.902214364269406,340.56861919999994,3118.55359283806,1769.3829852321387,1967.288028510336,120.31617498861355,0.2626324953741022,1.562531816720794,1.5664952977958335,1.2836527703197276
mp-862752,SmBiPd2,unseen,4,86.64583,10.96565,572.1804,84.3437,23.4051,0.0219,0.0382,0.373,2.33768,1.55541,1.37306,0.93119,1.37526,1.97877,91.01791,17.206781,4,86.64583261532097,10.96565039531132,572.1804,3223.736664266152,1252.65830670222,1420.1823125396409,95.55162633217309,0.4110792819379001,2.760463477951701,0.6957060524989414,0.5700649582713152
