mb_id,formula,n_sites,K_VRH,G_VRH,source
mb-01313,YCuP2,8,105.00000000000004,48.99999999999999,matbench
mb-01314,LiBH4,24,16.0,6.0,matbench
mb-01315,Ba3In2O6,11,86.99999999999999,37.99999999999999,matbench
mb-01316,Ta2H,3,202.00000000000009,66.00000000000001,matbench
mb-01317,NaAlH4,12,19.0,12.000000000000002,matbench
mb-01318,CaH2,12,47.00000000000001,32.00000000000001,matbench
mb-01319,SrH2,12,37.0,23.999999999999996,matbench
mb-01320,Ce2SbO2,5,78.99999999999999,35.0,matbench
mb-01321,Mg3Au,24,57.00000000000001,30.0,matbench
mb-01322,NdCoSi,6,85.99999999999999,38.99999999999999,matbench
mb-01323,MnTe2,12,48.99999999999999,25.000000000000007,matbench
mb-01324,ScSbRu2,4,178.00000000000003,102.0,matbench
mb-01325,V3Rh,8,217.00000000000003,105.00000000000004,matbench
mb-01326,KMgH3,5,35.0,31.0,matbench
mb-01327,CeSiOs,6,97.0,42.99999999999999,matbench
mb-01328,Rb2WCl6,9,10.0,4.0,matbench
mb-01329,CdBr2,6,10.0,4.0,matbench
mb-01330,Ti6Sn5,22,105.00000000000004,55.00000000000001,matbench
mb-01331,USb2Ru,8,90.00000000000003,52.00000000000001,matbench
mb-01332,Lu(SiPd)2,5,128.99999999999994,47.99999999999999,matbench
mb-01333,Nd3InC,5,64.99999999999999,42.99999999999999,matbench
mb-01334,BaLi2(MgSi)2,7,37.99999999999999,32.00000000000001,matbench
mb-01335,Y(CoB)2,5,146.00000000000003,106.00000000000004,matbench
mb-01336,Cs2WCl6,9,7.999999999999999,4.0,matbench
mb-01337,Cu(BiO2)2,28,58.00000000000001,27.000000000000004,matbench
mb-01338,Dy2Al3Si2,7,83.99999999999999,64.99999999999999,matbench
mb-01339,Cs(FeAs)2,5,44.0,26.0,matbench
mb-01340,ReBiO4,12,135.0,66.00000000000001,matbench
mb-01341,YbInHg2,4,42.99999999999999,5.000000000000001,matbench
mb-01342,HfCuSi2,8,135.0,86.99999999999999,matbench
mb-01343,Mg2FeH6,9,78.99999999999999,61.000000000000014,matbench
mb-01344,Ba(P2Pd)2,7,88.00000000000001,34.0,matbench
mb-01345,Si2Pd9,44,162.99999999999994,37.0,matbench
mb-01346,CuBIr,12,191.00000000000009,68.00000000000001,matbench
mb-01347,DyYAg2,4,68.00000000000001,30.0,matbench
mb-01348,HfO2,12,204.99999999999997,99.0,matbench
mb-01349,BIrPd,12,236.00000000000009,73.0,matbench
mb-01350,SeOF2,16,7.0,5.000000000000001,matbench
mb-01351,SiRh2,12,220.0,73.0,matbench
mb-01352,CeCo3B2,6,226.9999999999999,111.00000000000004,matbench
mb-01353,NaBF4,12,26.0,12.000000000000002,matbench
mb-01354,MgCuSb,3,68.00000000000001,37.0,matbench
mb-01355,BaS3,8,33.0,19.0,matbench
mb-01356,B(HO)3,28,12.999999999999998,7.0,matbench
mb-01357,MgCo3C,5,197.99999999999991,112.99999999999994,matbench
mb-01358,NpSi3,4,106.00000000000004,82.0,matbench
mb-01359,AlAgSe2,8,52.00000000000001,17.999999999999996,matbench
mb-01360,UCo3B2,6,59.00000000000001,128.99999999999994,matbench
mb-01361,TaSiRh,12,235.0,118.00000000000004,matbench
mb-01362,CrS2,3,29.0,17.999999999999996,matbench
mb-01363,ZnSnSb2,8,39.99999999999999,23.0,matbench
mb-01364,AcClO,6,67.0,30.0,matbench
mb-01365,CsSnI3,20,10.0,5.000000000000001,matbench
mb-01366,Na2SiO3,12,62.0,35.0,matbench
mb-01367,KAg2PS4,8,37.0,12.999999999999998,matbench
mb-01368,Na3AgO2,12,49.99999999999999,28.0,matbench
mb-01369,Hf3Te2,5,27.000000000000004,20.000000000000004,matbench
mb-01370,Ba(SiNi)2,10,52.00000000000001,36.0,matbench
mb-01371,Ti2AlMo,4,150.00000000000003,42.00000000000001,matbench
mb-01372,Pm2SiAu,4,74.00000000000001,20.000000000000004,matbench
mb-01373,Pb(NO3)2,36,31.0,9.0,matbench
mb-01374,BaLiH3,5,37.99999999999999,38.99999999999999,matbench
mb-01375,ScInPt,9,109.00000000000004,37.0,matbench
mb-01376,LiSn4Au3,16,62.0,19.0,matbench
mb-01377,LiSmSe2,8,40.99999999999999,27.000000000000004,matbench
mb-01378,Cu2HgGeS4,8,68.00000000000001,29.0,matbench
mb-01379,PtPbF6,8,55.00000000000001,10.0,matbench
mb-01380,NiCl2,3,12.000000000000002,7.999999999999999,matbench
mb-01381,Nb3TeCl7,22,12.999999999999998,7.999999999999999,matbench
mb-01382,KHF2,8,26.0,12.999999999999998,matbench
mb-01383,As2Pd,12,107.0,48.99999999999999,matbench
mb-01384,In2HgTe4,7,20.000000000000004,12.000000000000002,matbench
mb-01385,BaZn5,12,47.99999999999999,27.000000000000004,matbench
mb-01386,TbB2Ru3,6,209.0000000000001,103.99999999999996,matbench
mb-01387,SrHCl,6,59.00000000000001,28.0,matbench
mb-01388,DyBiRh,9,101.0,39.99999999999999,matbench
mb-01389,PdSO4,12,26.0,12.000000000000002,matbench
mb-01390,H2SeO4,28,9.0,7.0,matbench
mb-01391,Tl2PdSe2,10,34.0,7.999999999999999,matbench
mb-01392,ZrSbPd,12,128.0,36.0,matbench
mb-01393,BaSi2O5,32,56.00000000000001,33.0,matbench
mb-01394,TiZnCu2,4,128.99999999999994,42.99999999999999,matbench
mb-01395,Zn(InSe2)2,7,27.000000000000004,17.0,matbench
mb-01396,Ca2SiIr2,10,97.0,39.99999999999999,matbench
mb-01397,SrPbO3,20,105.00000000000004,49.99999999999999,matbench
mb-01398,Si3P2Pt,12,123.00000000000004,79.99999999999999,matbench
mb-01399,RbBiF6,8,12.000000000000002,6.0,matbench
mb-01400,LaN,4,85.99999999999999,22.0,matbench
mb-01401,ScSiRh,12,148.00000000000003,74.00000000000001,matbench
mb-01402,SrIn2Ir,8,55.00000000000001,28.0,matbench
mb-01403,Sr(HO)2,20,39.99999999999999,22.0,matbench
mb-01404,Sm2Ge2Ru,10,88.00000000000001,44.0,matbench
mb-01405,Hf2In5,14,72.00000000000001,45.00000000000001,matbench
mb-01406,In2Se3,30,19.0,11.000000000000002,matbench
mb-01407,GdTl3,4,61.000000000000014,16.0,matbench
mb-01408,Cs2KZrOF5,10,12.999999999999998,13.999999999999998,matbench
mb-01409,K3BiSe3,28,12.000000000000002,7.0,matbench
mb-01410,YIn2Ni,8,78.99999999999999,40.99999999999999,matbench
mb-01411,ZrCl,4,19.0,7.0,matbench
mb-01412,NaGaH4,12,16.0,7.999999999999999,matbench
mb-01413,Al5W,12,124.00000000000004,98.0,matbench
mb-01414,CeMg3,4,37.99999999999999,29.0,matbench
mb-01415,Ta3SiTe6,40,21.0,15.000000000000004,matbench
mb-01416,Na2TlBi,4,23.0,16.0,matbench
mb-01417,InPt3,4,204.99999999999997,63.99999999999999,matbench
mb-01418,Li2InAg,4,27.000000000000004,15.000000000000004,matbench
mb-01419,TmAgPb,9,68.00000000000001,31.0,matbench
mb-01420,LiPm2Ge,4,54.000000000000014,28.0,matbench
mb-01421,Cu4SiP8,26,90.00000000000003,52.99999999999999,matbench
mb-01422,CuSO4,24,60.0,26.0,matbench
mb-01423,ScAg4,5,92.0,37.0,matbench
mb-01424,NdCoGe,6,68.99999999999999,37.99999999999999,matbench
mb-01425,SrAg,16,28.0,13.999999999999998,matbench
mb-01426,U(Cr3P2)2,11,144.99999999999997,92.0,matbench
mb-01427,Sr3Ag2,15,21.0,10.0,matbench
mb-01428,Rb3AuO,5,16.0,9.0,matbench
mb-01429,SrIn2Pt,8,52.00000000000001,27.000000000000004,matbench
mb-01430,VPt3,4,241.0,111.00000000000004,matbench
mb-01431,BaLi2Si,8,27.000000000000004,15.000000000000004,matbench
mb-01432,YCl3,8,6.0,2.0,matbench
mb-01433,BaBr2,12,21.0,7.999999999999999,matbench
mb-01434,BaAu5,6,76.0,13.999999999999998,matbench
mb-01435,NbO,6,243.0,140.00000000000006,matbench
mb-01436,BeAu,8,148.00000000000003,40.99999999999999,matbench
mb-01437,CoSn,6,127.0,72.00000000000001,matbench
mb-01438,V3Pt,8,217.9999999999999,93.99999999999996,matbench
mb-01439,ScIn3,4,56.00000000000001,21.0,matbench
mb-01440,S8O,36,2.0,1.0,matbench
mb-01441,K2MgH4,7,23.0,17.0,matbench
mb-01442,SrIn4Pd,12,47.99999999999999,23.999999999999996,matbench
mb-01443,U2BiN2,5,81.0,46.0,matbench
mb-01444,GaCuTe2,8,47.99999999999999,23.999999999999996,matbench
mb-01445,Cd5Au3,16,73.0,22.0,matbench
mb-01446,UGeSe,6,81.0,56.00000000000001,matbench
mb-01447,AlAs,2,70.00000000000001,38.99999999999999,matbench
mb-01448,Li5Br2N,8,27.000000000000004,16.0,matbench
mb-01449,ScRu,2,144.00000000000003,52.00000000000001,matbench
mb-01450,ZnSiAs2,8,66.00000000000001,42.00000000000001,matbench
mb-01451,Li2GaAu,4,42.99999999999999,33.0,matbench
mb-01452,Mg(BC)2,40,158.0,103.99999999999996,matbench
mb-01453,YSiNi,12,111.99999999999996,62.0,matbench
mb-01454,NdInRh,9,89.0,30.0,matbench
mb-01455,Ba(CoAs)2,5,68.99999999999999,36.0,matbench
mb-01456,Li2InAu,4,72.00000000000001,35.0,matbench
mb-01457,TbCo2,6,118.00000000000004,26.0,matbench
mb-01458,Li2SbAu,4,52.99999999999999,20.000000000000004,matbench
mb-01459,Li2SnAu,4,58.00000000000001,23.999999999999996,matbench
mb-01460,BaGePt,12,64.99999999999999,22.0,matbench
mb-01461,Sc2In,6,64.99999999999999,37.99999999999999,matbench
mb-01462,Ta3N5,16,241.0,99.0,matbench
mb-01463,DyGeAu,6,89.0,45.00000000000001,matbench
mb-01464,NdBRh3,5,154.99999999999997,73.0,matbench
mb-01465,Zr2InCo2,10,132.00000000000006,52.99999999999999,matbench
mb-01466,MgAu3,32,111.00000000000004,31.0,matbench
mb-01467,NaFeAs,6,49.99999999999999,32.00000000000001,matbench
mb-01468,HfNiSn,3,105.00000000000004,79.99999999999999,matbench
mb-01469,Hf2InC,8,130.00000000000006,92.0,matbench
mb-01470,CaAcZn2,4,40.99999999999999,22.0,matbench
mb-01471,KCl,2,16.0,9.0,matbench
mb-01472,UNiAs2,8,111.99999999999996,52.99999999999999,matbench
mb-01473,CdGaRh2,4,160.99999999999994,61.000000000000014,matbench
mb-01474,PtF6,28,7.999999999999999,2.0,matbench
mb-01475,PdPb2,6,66.00000000000001,17.999999999999996,matbench
mb-01476,NdPb3,4,47.00000000000001,7.999999999999999,matbench
mb-01477,CeMnSi,6,83.00000000000001,22.0,matbench
mb-01478,Tb2In,6,54.000000000000014,23.999999999999996,matbench
mb-01479,LaFeSi,6,37.99999999999999,23.999999999999996,matbench
mb-01480,Sc2BC2,5,138.0,70.99999999999999,matbench
mb-01481,Zr6Ga2Co,9,109.00000000000004,49.99999999999999,matbench
mb-01482,YAl4Ni,12,92.0,59.00000000000001,matbench
mb-01483,Na(CuS)4,9,58.00000000000001,22.0,matbench
mb-01484,Th(CoGe)2,5,149.0,64.99999999999999,matbench
mb-01485,SbRh,8,135.0,57.00000000000001,matbench
mb-01486,Cu2O,6,111.00000000000004,7.999999999999999,matbench
mb-01487,DyInAu,9,82.0,40.99999999999999,matbench
mb-01488,YTiSi,6,89.0,48.99999999999999,matbench
mb-01489,SiPd3,16,160.99999999999994,44.0,matbench
mb-01490,BaCdBi2,8,28.0,17.999999999999996,matbench
mb-01491,Ba(PRu)2,5,86.99999999999999,47.99999999999999,matbench
mb-01492,HfFeGe,9,197.0,91.0,matbench
mb-01493,BaSn3Pt,5,60.0,28.0,matbench
mb-01494,As2Pb3O8,26,40.99999999999999,21.0,matbench
mb-01495,Ti(CuS)4,9,76.0,37.0,matbench
mb-01496,BaTl2,6,23.999999999999996,16.0,matbench
mb-01497,DyCuSe2,4,63.0,29.0,matbench
mb-01498,Be17Nb2,19,140.00000000000006,152.00000000000003,matbench
mb-01499,Sr3(GeN)2,14,49.99999999999999,30.0,matbench
mb-01500,TiNbRe2,4,254.0,115.00000000000004,matbench
mb-01501,YZn12,13,78.99999999999999,52.00000000000001,matbench
mb-01502,LiZnN,3,116.00000000000004,84.99999999999999,matbench
mb-01503,LiZnSb,6,47.00000000000001,26.0,matbench
mb-01504,DyBiPt,3,89.0,40.99999999999999,matbench
mb-01505,V2C,12,243.9999999999999,117.0,matbench
mb-01506,ErBiPt,3,91.0,42.00000000000001,matbench
mb-01507,HoBiPt,3,90.00000000000003,40.99999999999999,matbench
mb-01508,ZrAlCu2,4,128.0,50.99999999999999,matbench
mb-01509,In2S3,40,48.99999999999999,19.0,matbench
mb-01510,LuNiBi,3,77.99999999999999,49.99999999999999,matbench
mb-01511,DySbPt,3,99.0,47.99999999999999,matbench
mb-01512,AlP,2,84.99999999999999,47.00000000000001,matbench
mb-01513,CrH,2,237.99999999999997,136.99999999999997,matbench
mb-01514,Sn4Pt,10,59.00000000000001,29.0,matbench
mb-01515,ZnP2,24,68.00000000000001,42.00000000000001,matbench
mb-01516,NbGe2,9,141.99999999999994,105.00000000000004,matbench
mb-01517,MnSbRu2,4,204.99999999999997,93.99999999999996,matbench
mb-01518,ZrMnSi,12,146.00000000000003,83.00000000000001,matbench
mb-01519,LiBO2,16,60.0,29.0,matbench
mb-01520,RbInTe2,8,23.999999999999996,7.999999999999999,matbench
mb-01521,Ca2GaCu2,5,49.99999999999999,23.999999999999996,matbench
mb-01522,AlRh,2,195.99999999999997,102.0,matbench
mb-01523,MnAs,8,114.00000000000004,78.99999999999999,matbench
mb-01524,CaPt5,6,165.99999999999997,70.99999999999999,matbench
mb-01525,ScCuO2,8,136.99999999999997,46.0,matbench
mb-01526,ZrAs2,12,109.99999999999996,70.99999999999999,matbench
mb-01527,CsAgSe4,24,9.0,6.0,matbench
mb-01528,MgSiP2,8,72.00000000000001,34.0,matbench
mb-01529,Ho2In,6,55.00000000000001,25.000000000000007,matbench
mb-01530,MgB4,20,158.99999999999994,112.99999999999994,matbench
mb-01531,HfCu2Te3,12,39.99999999999999,23.0,matbench
mb-01532,NdFeSi,6,59.00000000000001,45.00000000000001,matbench
mb-01533,MgCd3,8,45.00000000000001,12.000000000000002,matbench
mb-01534,Zr6CoAs2,9,124.00000000000004,67.0,matbench
mb-01535,HfSiMo,12,189.00000000000009,103.99999999999996,matbench
mb-01536,Zr3In,4,97.0,50.99999999999999,matbench
mb-01537,CoMoP,12,257.99999999999994,122.00000000000004,matbench
mb-01538,ZrNiSb,12,135.0,54.000000000000014,matbench
mb-01539,ScCd3,8,61.000000000000014,27.000000000000004,matbench
mb-01540,LiCoAs,6,54.000000000000014,30.0,matbench
mb-01541,RbCaF3,5,46.0,26.0,matbench
mb-01542,K2TcCl6,9,7.999999999999999,7.0,matbench
mb-01543,ZrPRu,12,208.0,108.00000000000004,matbench
mb-01544,CoP,8,193.00000000000009,111.00000000000004,matbench
mb-01545,NiBr2,3,17.0,7.0,matbench
mb-01546,NiI2,3,13.999999999999998,6.0,matbench
mb-01547,SmPd,4,79.99999999999999,27.000000000000004,matbench
mb-01548,IBr,4,2.0,1.0,matbench
mb-01549,TmCd3,8,55.00000000000001,28.0,matbench
mb-01550,YSnPt,12,108.00000000000004,40.99999999999999,matbench
mb-01551,Li4NCl,6,36.0,30.0,matbench
mb-01552,Zr2CoP,8,154.0,77.99999999999999,matbench
mb-01553,Sr(CuSb)2,10,62.0,22.0,matbench
mb-01554,BaNb4O6,11,185.0,109.00000000000004,matbench
mb-01555,Zr2NiP,8,152.00000000000003,83.00000000000001,matbench
mb-01556,SrInPt,12,62.0,25.000000000000007,matbench
mb-01557,Hf2CoP,8,165.99999999999997,85.99999999999999,matbench
mb-01558,Hf6CoBi2,9,111.99999999999996,59.00000000000001,matbench
mb-01559,NbGeIr,12,224.0,93.0,matbench
mb-01560,Ti5Si4,36,141.99999999999994,95.0,matbench
mb-01561,MnAlOs2,4,257.99999999999994,144.00000000000003,matbench
mb-01562,TiAsRh,12,178.00000000000003,76.0,matbench
mb-01563,Tb(SiRu)2,5,146.00000000000003,79.99999999999999,matbench
mb-01564,ZrVP,12,177.00000000000009,107.0,matbench
mb-01565,NiSbS,12,96.0,50.99999999999999,matbench
mb-01566,YbRh2,6,131.00000000000006,47.00000000000001,matbench
mb-01567,ScSi2Rh,16,140.99999999999991,84.99999999999999,matbench
mb-01568,Ce3Sn,4,56.00000000000001,37.0,matbench
mb-01569,Sm2GeRh3,6,127.0,44.0,matbench
mb-01570,Li3InN2,48,85.99999999999999,58.00000000000001,matbench
mb-01571,Ca2AuN,8,59.00000000000001,31.0,matbench
mb-01572,Mg2Ga5,14,45.00000000000001,33.0,matbench
mb-01573,Na2PtO2,5,70.00000000000001,27.000000000000004,matbench
mb-01574,Sr8Fe8O23,39,124.00000000000004,74.00000000000001,matbench
mb-01575,HfCoSn,18,140.00000000000006,72.00000000000001,matbench
mb-01576,Tl4Te3Pb,16,25.000000000000007,12.999999999999998,matbench
mb-01577,YbBRh3,5,161.99999999999994,85.99999999999999,matbench
mb-01578,CaZrN2,12,161.99999999999994,123.00000000000004,matbench
mb-01579,Y2Cl3,10,16.0,12.000000000000002,matbench
mb-01580,Mn2SnO4,14,128.0,47.99999999999999,matbench
mb-01581,Sc(FeSi)2,20,171.99999999999991,109.99999999999996,matbench
mb-01582,ScSnPt,18,118.99999999999996,56.00000000000001,matbench
mb-01583,P2Pb2O7,44,46.0,20.000000000000004,matbench
mb-01584,Na6ZnS4,22,32.00000000000001,15.000000000000004,matbench
mb-01585,PH4Br,12,12.999999999999998,7.0,matbench
mb-01586,K2PtBr6,9,10.0,6.0,matbench
mb-01587,TiZnIr2,4,225.0000000000001,102.99999999999996,matbench
mb-01588,MnAlGe,6,114.00000000000004,63.99999999999999,matbench
mb-01589,Sn7Ru3,20,109.99999999999996,37.99999999999999,matbench
mb-01590,BaGe3Pt,5,75.00000000000001,38.99999999999999,matbench
mb-01591,MgCdAg2,4,68.99999999999999,23.0,matbench
mb-01592,LiErTl2,4,45.00000000000001,17.0,matbench
mb-01593,Ba2CePtO6,10,138.0,63.0,matbench
mb-01594,RbCoCl3,10,16.0,5.000000000000001,matbench
mb-01595,Hf(CoSi)2,5,189.99999999999997,106.00000000000004,matbench
mb-01596,Li6OsN4,22,83.99999999999999,63.99999999999999,matbench
mb-01597,Ca(MgBi)2,5,35.0,22.0,matbench
mb-01598,Ba(MgBi)2,5,32.00000000000001,20.000000000000004,matbench
mb-01599,SmCoGe,12,83.99999999999999,52.00000000000001,matbench
mb-01600,CeCuGe,6,72.00000000000001,42.00000000000001,matbench
mb-01601,K3BrO,5,20.000000000000004,12.999999999999998,matbench
mb-01602,HfH2,3,149.0,34.0,matbench
mb-01603,DyInPt,9,102.0,33.0,matbench
mb-01604,CrBr3,24,7.999999999999999,5.000000000000001,matbench
mb-01605,NiP2,12,144.99999999999997,98.0,matbench
mb-01606,SrRuO3,20,165.99999999999997,70.00000000000001,matbench
mb-01607,ThRu3C,5,223.0,105.00000000000004,matbench
mb-01608,BiF5,6,15.000000000000004,11.000000000000002,matbench
mb-01609,KPt2S3,12,32.00000000000001,15.000000000000004,matbench
mb-01610,Ba2CuBrO2,6,40.99999999999999,13.999999999999998,matbench
mb-01611,LiSn4Ru,12,68.00000000000001,46.0,matbench
mb-01612,MnCu2SnSe4,8,54.000000000000014,20.000000000000004,matbench
mb-01613,Be4B,10,138.0,150.00000000000003,matbench
mb-01614,Al2NiO4,14,203.00000000000003,109.00000000000004,matbench
mb-01615,PdPbF4,12,64.99999999999999,17.999999999999996,matbench
mb-01616,Sr3(SnIr)4,11,93.99999999999996,32.00000000000001,matbench
mb-01617,IrO2,6,270.00000000000006,103.99999999999996,matbench
mb-01618,Ca3SnO,5,42.99999999999999,33.0,matbench
mb-01619,Co(BW)3,14,338.99999999999994,203.00000000000003,matbench
mb-01620,Ca4Mg4Fe3H22,33,61.000000000000014,44.0,matbench
mb-01621,Pm2MgSn,4,56.00000000000001,17.999999999999996,matbench
mb-01622,ScSiNi,12,132.00000000000006,72.00000000000001,matbench
mb-01623,ThB2C,12,181.00000000000003,124.99999999999994,matbench
mb-01624,Bi2PdO4,28,52.00000000000001,17.0,matbench
mb-01625,TbBi,2,52.00000000000001,31.0,matbench
mb-01626,HfFeP,12,212.99999999999997,124.99999999999994,matbench
mb-01627,NpGa3,4,62.0,45.00000000000001,matbench
mb-01628,TbMnSi,6,78.99999999999999,46.0,matbench
mb-01629,LuSiIr,12,154.99999999999997,84.99999999999999,matbench
mb-01630,NaTi2O4,28,144.00000000000003,77.0,matbench
mb-01631,Tm2SO2,5,128.0,70.00000000000001,matbench
mb-01632,Zr3P,32,124.99999999999994,63.99999999999999,matbench
mb-01633,YZrSb,6,79.99999999999999,40.99999999999999,matbench
mb-01634,Ba2CaIrO6,10,109.00000000000004,57.00000000000001,matbench
mb-01635,NaCl,2,23.0,13.999999999999998,matbench
mb-01636,Li2GaIr,4,81.0,21.0,matbench
mb-01637,CdSe,2,45.00000000000001,15.000000000000004,matbench
mb-01638,Sn(PbO2)2,28,46.0,17.0,matbench
mb-01639,Ca4TiN4,18,90.00000000000003,42.99999999999999,matbench
mb-01640,Pd3Pb,4,132.00000000000006,45.00000000000001,matbench
mb-01641,Ag3P11,14,52.99999999999999,32.00000000000001,matbench
mb-01642,SmClO,6,76.0,34.0,matbench
mb-01643,Eu(FeP3)4,17,150.99999999999994,111.99999999999996,matbench
mb-01644,CoB,8,302.99999999999983,152.00000000000003,matbench
mb-01645,SbF3,8,15.000000000000004,7.999999999999999,matbench
mb-01646,Rb2TiCl6,9,11.000000000000002,5.000000000000001,matbench
mb-01647,Cs2TiCl6,9,9.0,5.000000000000001,matbench
mb-01648,CoSe2,6,106.00000000000004,55.00000000000001,matbench
mb-01649,Cs2SeCl6,9,23.0,3.0,matbench
mb-01650,Rb2ZrCl6,9,9.0,5.000000000000001,matbench
mb-01651,YCuPb,6,68.00000000000001,44.0,matbench
mb-01652,Tl2PtCl6,9,11.000000000000002,6.0,matbench
mb-01653,K2OsBr6,9,12.999999999999998,3.0,matbench
mb-01654,Fe2W,12,259.00000000000006,136.99999999999997,matbench
mb-01655,Na3Bi,8,17.0,10.0,matbench
mb-01656,K2TiCl6,9,12.000000000000002,5.000000000000001,matbench
mb-01657,HfCuSi,12,154.99999999999997,84.99999999999999,matbench
mb-01658,Sc3(NiGe)4,11,127.0,75.00000000000001,matbench
mb-01659,VBO4,6,20.000000000000004,26.0,matbench
mb-01660,ZrAlCo2,4,160.99999999999994,77.99999999999999,matbench
mb-01661,HfSnPd,3,122.00000000000004,58.00000000000001,matbench
mb-01662,Li2O2,8,70.99999999999999,49.99999999999999,matbench
mb-01663,VSn2,12,98.0,52.00000000000001,matbench
mb-01664,AlClO,6,29.0,21.0,matbench
mb-01665,Ga2HgTe4,7,23.999999999999996,15.000000000000004,matbench
mb-01666,ZrSbRu,3,135.99999999999997,47.00000000000001,matbench
mb-01667,SmBrO,6,16.0,13.999999999999998,matbench
mb-01668,KNO2,4,17.0,6.0,matbench
mb-01669,Mn(ReO4)2,11,13.999999999999998,10.0,matbench
mb-01670,ZrCuSi,12,146.99999999999997,83.99999999999999,matbench
mb-01671,NaBH4,12,19.0,10.0,matbench
mb-01672,Cs2GeCl6,9,7.999999999999999,5.000000000000001,matbench
mb-01673,Bi2SO2,10,44.0,23.0,matbench
mb-01674,HfNbB4,6,269.00000000000006,219.00000000000009,matbench
mb-01675,La3InC,5,28.0,39.99999999999999,matbench
mb-01676,PrB2Ir3,6,225.0000000000001,96.0,matbench
mb-01677,NaBO2,24,46.0,19.0,matbench
mb-01678,SiPd,8,149.0,58.00000000000001,matbench
mb-01679,Tl2PdCl4,7,13.999999999999998,6.0,matbench
mb-01680,Ca(ZnN)2,5,119.99999999999996,79.99999999999999,matbench
mb-01681,ErMgCd2,4,55.00000000000001,25.000000000000007,matbench
mb-01682,Li5SbO5,11,97.0,64.99999999999999,matbench
mb-01683,Ho(SiRh)2,5,160.99999999999994,88.00000000000001,matbench
mb-01684,Zr(SiNi)2,5,170.99999999999991,82.0,matbench
mb-01685,Ba2MnSe3,24,36.0,20.000000000000004,matbench
mb-01686,V3Ga,8,168.0,37.99999999999999,matbench
mb-01687,KGaSb4,24,21.0,13.999999999999998,matbench
mb-01688,Rb2MnCl4,7,20.000000000000004,11.000000000000002,matbench
mb-01689,Tl2Au,6,21.0,7.0,matbench
mb-01690,Hf5CuSn3,18,118.00000000000004,62.0,matbench
mb-01691,NbAlO4,12,171.99999999999991,74.00000000000001,matbench
mb-01692,Li2PmIn,4,40.99999999999999,31.0,matbench
mb-01693,GeRh2,12,192.00000000000003,63.99999999999999,matbench
mb-01694,Li9Ge4,26,34.0,27.000000000000004,matbench
mb-01695,UAsSe,6,73.0,42.00000000000001,matbench
mb-01696,SrGaCu2,4,52.99999999999999,26.0,matbench
mb-01697,In2O3,40,144.99999999999997,58.00000000000001,matbench
mb-01698,Cu2PbO2,10,50.99999999999999,17.0,matbench
mb-01699,AlAgTe2,8,42.00000000000001,17.0,matbench
mb-01700,Cs2HfI6,9,7.0,4.0,matbench
mb-01701,Cd2GeO4,28,100.0,34.0,matbench
mb-01702,Th2MnN3,6,193.00000000000009,99.0,matbench
mb-01703,LiNbO2,8,154.0,100.0,matbench
mb-01704,CaAsAu,6,57.00000000000001,26.0,matbench
mb-01705,Li2CuSn,4,52.00000000000001,30.0,matbench
mb-01706,SmSF,6,98.0,50.99999999999999,matbench
mb-01707,Li3AlN2,48,103.99999999999996,101.0,matbench
mb-01708,Cu3PS4,16,78.99999999999999,36.0,matbench
mb-01709,ZrSiS,6,124.99999999999994,85.99999999999999,matbench
mb-01710,CsNaTe,6,17.999999999999996,7.999999999999999,matbench
