mb_id,formula,n_sites,K_VRH,G_VRH,_rf,_key,agl_kappa,agl_kappa_min,agl_kappa_max,agl_gamma,agl_K,agl_G,density,natoms,compound,spacegroup,n_aflow_entries,cell_volume_m3
mb-02725,Tl2Pt,6,64.99999999999999,20.000000000000004,Tl2Pt,Tl2Pt|6,0.363046,0.363046,0.363046,2.95089,68.3399,16.9604,14.5641,6.0,Pt2Tl4,140,1,1.3769714737421023e-28
mb-02730,CuAsS,12,67.0,30.0,CuAsS,CuAsS|12,1.71639,1.71639,1.71639,2.15808,63.856,27.571,4.71803,12.0,As4Cu4S4,62,1,2.400799015917497e-28
mb-02731,SnF4,5,36.0,30.0,SnF4,SnF4|5,11.3856,11.3856,11.3856,2.16486,41.7668,32.3237,4.44105,5.0,F4Sn1,139,1,7.280101678078152e-29
mb-02736,YbInAu,9,56.00000000000001,22.0,YbInAu,YbInAu|9,0.788106,0.788106,0.788106,2.44369,48.3469,21.7913,10.9037,9.0,Au3In3Yb3,189,1,2.2150374759491425e-28
mb-02738,FeSi,8,211.0,138.99999999999997,FeSi,FeSi|8,19.6319,19.6319,19.6319,2.13434,222.095,160.272,6.46634,8.0,Fe4Si4,198,1,8.621252465996811e-29
mb-02741,YRe2,12,203.00000000000003,57.00000000000001,YRe2,YRe2|12,2.2888349999999997,2.27555,2.30212,1.9576,202.558,42.6843,13.483250000000002,12.0,Re8Y4,194,2,2.2725667280152152e-28
mb-02746,CaAl2,6,56.00000000000001,40.99999999999999,CaAl2,CaAl2|6,7.4802,7.4802,7.4802,2.0006,56.3278,43.1928,2.427,6.0,Al4Ca2,227,1,1.2868469930754981e-28
mb-02748,HgO,8,23.999999999999996,10.0,HgO,HgO|8,1.63273,1.63273,1.63273,2.42119,23.6385,10.5376,9.85067,8.0,Hg4O4,62,1,1.4604292306441823e-28
mb-02749,Al3Mo,16,135.99999999999997,97.0,Al3Mo,Al3Mo|16,9.44121,9.44121,9.44121,1.9598,133.974,96.931,4.78863,16.0,Al12Mo4,12,1,2.4535102099593094e-28
mb-02752,CsN3,8,15.000000000000004,7.0,CsN3,CsN3|8,3.32689,3.32689,3.32689,2.02584,14.4859,6.97377,3.15235,8.0,Cs2N6,140,1,1.8428836441188087e-28
mb-02760,MgSbPd,3,81.0,29.0,MgSbPd,MgSbPd|3,3.06506,3.06506,3.06506,2.33541,80.5778,29.4018,6.62852,3.0,Mg1Pd1Sb1,216,1,6.325110377209222e-29
mb-02761,LiI,4,15.000000000000004,5.000000000000001,LiI,LiI|4,0.664569,0.39688,0.932258,2.0567599999999997,17.823,7.8948350000000005,3.700135,4.0,I2Li2,186,2,1.2013379614486772e-28
mb-02762,SrMg2,12,26.0,16.0,SrMg2,SrMg2|12,1.8252,1.8252,1.8252,1.76179,25.5269,16.7578,2.409,12.0,Mg8Sr4,194,1,3.7561683208151626e-28
mb-02767,Na2WO4,14,52.00000000000001,28.0,Na2WO4,Na2WO4|14,6.76355,6.76355,6.76355,2.01072,52.2722,31.5027,4.93288,14.0,Na4O8W2,227,1,1.9781338170971569e-28
mb-02775,DyAg2,3,74.00000000000001,30.0,DyAg2,DyAg2|3,1.88626,1.88626,1.88626,2.30257,68.9932,24.3425,9.65565,3.0,Ag2Dy1,139,1,6.504754406251199e-29
mb-02776,Ca(NO3)2,36,7.999999999999999,6.0,Ca(NO3)2,Ca(NO3)2|36,6.49476,6.49476,6.49476,2.0932,12.6517,11.3559,2.35409,36.0,Ca4N8O24,205,1,4.6298009395835975e-28
mb-02777,Na2MoO4,14,49.99999999999999,27.000000000000004,Na2MoO4,Na2MoO4|14,7.64514,7.64514,7.64514,2.04279,51.4056,33.5449,3.4773,14.0,Mo2Na4O8,227,1,1.9666606457856967e-28
mb-02780,K2O2,8,32.00000000000001,15.000000000000004,K2O2,K2O2|8,1.85977,1.85977,1.85977,2.10382,30.3473,16.6413,2.31067,8.0,K4O4,64,1,1.5838156614561917e-28
mb-02782,Sb2Rh,12,103.99999999999996,58.00000000000001,Sb2Rh,Sb2Rh|12,3.04865,3.04865,3.04865,2.35384,102.199,55.7394,8.56556,12.0,Rh4Sb8,14,1,2.686353614312355e-28
mb-02786,Si2Ni,3,150.00000000000003,32.00000000000001,Si2Ni,Si2Ni|3,5.92397,5.92397,5.92397,2.24974,143.961,42.6616,4.78074,3.0,Ni1Si2,225,1,3.9896924665947867e-29
mb-02789,FeSiRu2,4,237.00000000000009,116.00000000000004,FeSiRu2,FeSiRu2|4,17.4881,17.4881,17.4881,2.21487,237.0,122.214,9.15164,4.0,Fe1Ru2Si1,225,1,5.190667915433255e-29
mb-02791,ErPd3,4,134.00000000000003,45.00000000000001,ErPd3,ErPd3|4,4.85286,4.85286,4.85286,2.3585,131.706,59.7495,11.8818,4.0,Er1Pd3,221,1,6.799338538120089e-29
mb-02793,ScAs,2,83.99999999999999,52.99999999999999,ScAs,ScAs|2,18.3405,18.3405,18.3405,1.85162,84.6556,51.8482,4.6401,2.0,As1Sc1,225,1,4.2900215933191437e-29
mb-02797,Ca(GeRu)2,5,81.0,47.99999999999999,Ca(GeRu)2,Ca(GeRu)2|5,7.15949,7.15949,7.15949,2.16369,104.728,48.7204,7.01379,5.0,Ca1Ge2Ru2,139,1,9.174149318011108e-29
mb-02801,HfGaCo2,4,174.00000000000009,77.0,HfGaCo2,HfGaCo2|4,18.1245,18.1245,18.1245,1.367,122.5,61.0838,10.1369,4.0,Co2Ga1Hf1,225,1,5.996795162053198e-29
mb-02805,ThSnPt,3,109.00000000000004,42.99999999999999,ThSnPt,ThSnPt|3,4.44481,4.44481,4.44481,2.26949,105.878,39.1165,11.0303,3.0,Pt1Sn1Th1,216,1,8.217142414494429e-29
mb-02815,Na8SnSb4,26,17.999999999999996,9.0,Na8SnSb4,Na8SnSb4|26,0.347404,0.347404,0.347404,2.04646,19.9,9.0566,3.19394,26.0,Na16Sb8Sn2,227,1,8.211017240264895e-28
mb-02817,Rb2NiF6,9,13.999999999999998,9.0,Rb2NiF6,Rb2NiF6|9,1.46172,1.46172,1.46172,2.26193,17.8944,7.91673,3.53671,9.0,F6Ni1Rb2,225,1,1.6133453684955424e-28
mb-02819,CaCO3,10,76.0,32.00000000000001,CaCO3,CaCO3|10,5.9987,5.9987,5.9987,1.93522,59.191,21.4344,2.58861,10.0,C2Ca2O6,40,1,1.2840729778709196e-28
mb-02821,Lu(SiRu)2,5,164.00000000000003,75.00000000000001,Lu(SiRu)2,Lu(SiRu)2|5,11.0676,11.0676,11.0676,2.03334,161.329,76.3589,8.87046,5.0,Lu1Ru2Si2,139,1,8.110910211499177e-29
mb-02822,SrHfO3,20,156.99999999999994,91.0,SrHfO3,SrHfO3|20,5.608779999999999,5.40067,5.81689,2.04502,156.023,90.96625,7.505215,20.0,Hf4O12Sr4,62,2,2.779874726678216e-28
mb-02823,NbSiPt,12,215.00000000000003,81.0,NbSiPt,NbSiPt|12,4.67846,4.67846,4.67846,2.15991,218.898,80.5312,11.3743,12.0,Nb4Pt4Si4,62,1,1.8457622778768019e-28
mb-02826,KTeAu,6,26.0,16.0,KTeAu,KTeAu|6,0.96442,0.96442,0.96442,2.38521,25.8159,13.8933,6.15278,6.0,Au2K2Te2,194,1,1.962949178527947e-28
mb-02832,RbVF3,5,64.99999999999999,35.0,RbVF3,RbVF3|5,3.31094,3.31094,3.31094,2.24076,65.4611,35.317,4.13507,5.0,F3Rb1V1,221,1,7.766633792375928e-29
mb-02844,Ni2Mo3N,24,273.0,140.99999999999991,Ni2Mo3N,Ni2Mo3N|24,6.27578,6.27578,6.27578,2.13807,265.844,130.709,9.38632,24.0,Mo12N4Ni8,213,1,2.966531693940472e-28
mb-02846,Be2W,12,217.9999999999999,170.00000000000006,Be2W,Be2W|12,18.0705,18.0705,18.0705,1.79984,216.044,167.996,10.5172,12.0,Be8W4,194,1,1.2748779625459317e-28
mb-02850,SiC,12,212.99999999999997,187.00000000000003,SiC,SiC|12,34.5239,34.5239,34.5239,1.85189,212.703,187.749,3.17182,12.0,C6Si6,186,1,1.2594908893672906e-28
mb-02859,AlMo3,8,225.0000000000001,121.00000000000006,AlMo3,AlMo3|8,13.9255,13.9255,13.9255,1.99731,220.922,113.908,8.38884,8.0,Al2Mo6,223,1,1.2462754165098767e-28
mb-02867,BaCdGe,6,26.0,23.999999999999996,BaCdGe,BaCdGe|6,2.01508,2.01508,2.01508,2.23364,35.0913,24.6889,5.68154,6.0,Ba2Cd2Ge2,194,1,1.8844231085141362e-28
mb-02869,CaSn2Ir,8,77.0,37.99999999999999,CaSn2Ir,CaSn2Ir|8,2.36425,2.36425,2.36425,2.3624,74.4661,35.0279,8.43428,8.0,Ca2Ir2Sn4,63,1,1.8495475794912276e-28
mb-02870,CaZrO3,20,148.00000000000003,84.99999999999999,CaZrO3,CaZrO3|20,6.98271,6.98271,6.98271,2.02325,150.068,84.9057,4.47117,20.0,Ca4O12Zr4,62,1,2.663598000989308e-28
mb-02876,YVO4,12,124.99999999999994,47.00000000000001,YVO4,YVO4|12,6.43648,6.43648,6.43648,1.95964,125.099,49.5756,4.08029,12.0,O8V2Y2,141,1,1.6591590456614573e-28
mb-02888,Er(SiNi)2,5,128.99999999999994,72.00000000000001,Er(SiNi)2,Er(SiNi)2|5,8.87981,8.87981,8.87981,2.05547,139.889,70.1017,7.73437,5.0,Er1Ni2Si2,139,1,7.317203743151355e-29
mb-02892,LuIr2,6,204.0,92.0,LuIr2,LuIr2|6,6.90356,6.90356,6.90356,2.15535,220.422,92.1875,17.9236,6.0,Ir4Lu2,227,1,1.0365185729609198e-28
mb-02893,PaC,2,171.99999999999991,78.99999999999999,PaC,PaC|2,30.8236,30.8236,30.8236,1.46294,185.272,77.7165,12.3228,2.0,C1Pa1,225,1,3.275135044251255e-29
mb-02896,PrTe,2,56.00000000000001,19.0,PrTe,PrTe|2,3.63328,3.63328,3.63328,2.15899,42.4111,22.5871,7.06592,2.0,Pr1Te1,221,1,6.310111672082922e-29
mb-02901,Hf2Ag,3,111.00000000000004,52.99999999999999,Hf2Ag,Hf2Ag|3,7.89318,7.89318,7.89318,1.92842,104.513,48.3343,12.3641,3.0,Ag1Hf2,139,1,6.243063356050515e-29
mb-02903,NiF2,6,128.0,39.99999999999999,NiF2,NiF2|6,3.97779,3.64776,4.30782,2.14184,112.17349999999999,44.0376,4.65712,6.0,F4Ni2,58,2,6.895156884095865e-29
mb-02922,SrHgPb,6,39.99999999999999,23.0,SrHgPb,SrHgPb|6,1.02997,1.02997,1.02997,2.31232,34.088,19.0297,8.7565,6.0,Hg2Pb2Sr2,186,1,1.8789417216207279e-28
mb-02923,Sr3SnO,5,11.000000000000002,21.0,Sr3SnO,Sr3SnO|5,4.58204,4.58204,4.58204,2.06356,44.3167,34.8493,4.73595,5.0,O1Sn1Sr3,221,1,1.3939748532245185e-28
mb-02924,SrSnHg,6,13.999999999999998,26.0,SrSnHg,SrSnHg|6,1.37049,1.37049,1.37049,2.35824,37.3449,22.2914,7.48359,6.0,Hg2Sn2Sr2,186,1,1.8058353202523967e-28
mb-02927,ThIr2,6,201.00000000000009,67.0,ThIr2,ThIr2|6,6.02065,6.02065,6.02065,2.18911,200.133,77.5074,17.2865,6.0,Ir4Th2,227,1,1.1843646075852713e-28
mb-02932,SrTe,2,38.99999999999999,23.0,SrTe,SrTe|2,3.671645,2.38108,4.96221,1.95755,33.975,16.61,4.97092,2.0,Sr1Te1,225,2,7.189438132924193e-29
mb-02933,Na2H6Pt,9,23.0,16.0,Na2H6Pt,Na2H6Pt|9,4.25043,4.25043,4.25043,1.84753,23.0639,15.8809,4.18961,9.0,H6Na2Pt1,225,1,9.794175733164954e-29
mb-02939,TaGaCo2,4,202.00000000000009,85.99999999999999,TaGaCo2,TaGaCo2|4,11.2182,11.2182,11.2182,1.99878,129.694,82.9215,11.1184,4.0,Co2Ga1Ta1,225,1,5.504124105488164e-29
mb-02940,KMgAs,6,31.0,19.0,KMgAs,KMgAs|6,3.14272,3.14272,3.14272,1.95354,27.8327,18.8445,2.78991,6.0,As2K2Mg2,129,1,1.6466043737103753e-28
mb-02942,Hf2Au,3,134.00000000000003,59.00000000000001,Hf2Au,Hf2Au|3,7.7815,7.7815,7.7815,1.9789,130.662,55.6611,14.9892,3.0,Au1Hf2,139,1,6.136751253912235e-29
mb-02943,MnSe,4,50.99999999999999,12.999999999999998,MnSe,MnSe|4,3.11908,3.11908,3.11908,2.15235,66.8004,27.5066,5.19492,4.0,Mn2Se2,194,1,8.56001381121179e-29
mb-02947,HfBe5,6,131.00000000000006,119.99999999999996,HfBe5,HfBe5|6,23.606,23.606,23.606,1.66084,129.435,111.007,6.07386,6.0,Be5Hf1,191,1,6.111682184924653e-29
mb-02949,Th3Ge2,10,84.99999999999999,23.999999999999996,Th3Ge2,Th3Ge2|10,3.43381,3.43381,3.43381,2.04049,87.9744,45.9045,9.89091,10.0,Ge4Th6,127,1,2.8251554341970625e-28
mb-02963,ZrMo2,6,192.00000000000003,59.00000000000001,ZrMo2,ZrMo2|6,7.4037,7.4037,7.4037,1.88965,189.056,56.5609,8.39992,6.0,Mo4Zr2,227,1,1.119308879306433e-28
mb-02970,RhO2,6,234.00000000000009,93.99999999999996,RhO2,RhO2|6,11.6446,11.6446,11.6446,2.25783,222.081,106.732,6.8307,6.0,O4Rh2,136,1,6.559030860079957e-29
mb-02971,OsO2,6,280.99999999999994,102.99999999999996,OsO2,OsO2|6,9.658695,9.10589,10.2115,2.218745,276.99,104.6405,11.1914,6.0,O4Os2,136,2,6.594699577374829e-29
mb-02977,Zr2Cd,3,77.99999999999999,28.0,Zr2Cd,Zr2Cd|3,7.37794,7.37794,7.37794,1.78474,79.9467,32.4397,7.25991,3.0,Cd1Zr2,139,1,6.744228080070047e-29
mb-02982,ScGaCu2,4,106.00000000000004,30.0,ScGaCu2,ScGaCu2|4,2.76616,2.76616,2.76616,2.16759,99.3278,30.1824,6.57398,4.0,Cu2Ga1Sc1,225,1,6.106955674983042e-29
mb-02986,MnGaNi2,4,158.0,63.0,MnGaNi2,MnGaNi2|4,10.6305,10.6305,10.6305,1.80034,136.183,72.3044,7.86216,4.0,Ga1Mn1Ni2,225,1,5.11220711290205e-29
mb-02993,Ti2BRh6,9,228.00000000000009,112.99999999999994,Ti2BRh6,Ti2BRh6|9,7.97306,7.97306,7.97306,2.22902,228.317,104.842,9.72577,9.0,B1Rh6Ti2,225,1,1.2360910784178395e-28
mb-02995,ScBi,2,58.00000000000001,30.0,ScBi,ScBi|2,6.46014,6.46014,6.46014,1.97055,57.3778,30.2689,7.43205,2.0,Bi1Sc1,225,1,5.673685815488954e-29
mb-02996,HfVGe,6,146.00000000000003,77.99999999999999,HfVGe,HfVGe|6,10.4832,10.4832,10.4832,1.94669,154.85,82.1518,9.93677,6.0,Ge2Hf2V2,129,1,1.0095866701751267e-28
mb-03000,SrB6,7,146.99999999999997,111.00000000000004,SrB6,SrB6|7,31.7532,31.7532,31.7532,1.63001,146.361,110.915,3.42219,7.0,B6Sr1,221,1,7.399032788859506e-29
mb-03001,HfVSi,6,152.00000000000003,67.0,HfVSi,HfVSi|6,10.7395,10.7395,10.7395,1.87323,158.765,73.9976,8.79922,6.0,Hf2Si2V2,129,1,9.719430562286373e-29
mb-03002,HfBRh3,5,238.99999999999991,107.0,HfBRh3,HfBRh3|5,11.2408,11.2408,11.2408,2.13797,227.789,102.297,11.9378,5.0,B1Hf1Rh3,221,1,6.927386242743649e-29
mb-03003,TaCu3Se4,8,31.0,22.0,TaCu3Se4,TaCu3Se4|8,3.91849,3.91849,3.91849,2.12411,31.4389,19.5632,5.97713,8.0,Cu3Se4Ta1,215,1,1.9097753094317184e-28
mb-03006,NbH2,3,178.00000000000003,81.0,NbH2,NbH2|3,16.2956,16.2956,16.2956,1.87083,179.358,81.8791,6.59631,3.0,H2Nb1,225,1,2.3895499313166503e-29
mb-03008,ScAg2,3,85.99999999999999,38.99999999999999,ScAg2,ScAg2|3,2.82917,2.82917,2.82917,2.39478,77.9937,32.1643,7.37851,3.0,Ag2Sc1,139,1,5.866899531041814e-29
mb-03010,K2MnF6,9,10.0,16.0,K2MnF6,K2MnF6|9,1.94328,1.94328,1.94328,2.30182,17.3389,8.00356,2.76901,9.0,F6K2Mn1,225,1,1.481976676075366e-28
mb-03015,TcB2,6,283.0,243.9999999999999,TcB2,TcB2|6,50.2164,50.2164,50.2164,1.92157,306.446,245.576,7.32916,6.0,B4Tc2,194,1,5.420457577497828e-29
mb-03016,TcN,6,245.00000000000009,136.99999999999997,TcN,TcN|6,19.6203,19.6203,19.6203,2.15687,316.1,151.157,8.40768,6.0,N3Tc3,221,1,6.636485967658887e-29
mb-03017,ReN,6,368.0,179.99999999999997,ReN,ReN|6,17.7863,17.7863,17.7863,2.15031,361.139,167.805,14.6675,6.0,N3Re3,221,1,6.799986445544727e-29
mb-03019,ErZnIn,6,63.99999999999999,39.99999999999999,ErZnIn,ErZnIn|6,3.77714,3.77714,3.77714,2.10209,65.8719,42.5958,8.6433,6.0,Er2In2Zn2,194,1,1.3351707757360527e-28
mb-03023,Ba3BiN,10,25.000000000000007,12.000000000000002,Ba3BiN,Ba3BiN|10,0.933655,0.933655,0.933655,2.03522,24.7958,10.8174,5.92769,10.0,Ba6Bi2N2,194,1,3.5575049857841753e-28
mb-03025,CsBr,2,6.0,5.000000000000001,CsBr,CsBr|2,0.5090939999999999,0.430412,0.587776,2.4285550000000002,11.50835,5.733269999999999,3.84331,2.0,Br1Cs1,225,2,9.194637142041719e-29
mb-03026,SnPt3,4,201.00000000000009,58.00000000000001,SnPt3,SnPt3|4,2.47312,2.47312,2.47312,2.67156,194.044,50.2504,17.5557,4.0,Pt3Sn1,221,1,6.6585576354451e-29
mb-03030,TbAu2,3,98.0,35.0,TbAu2,TbAu2|3,2.42162,2.42162,2.42162,2.43318,95.6998,34.3779,14.4523,3.0,Au2Tb1,139,1,6.352228489186242e-29
mb-03032,YSnPd2,4,108.00000000000004,25.000000000000007,YSnPd2,YSnPd2|4,1.60686,1.60686,1.60686,2.33949,108.722,24.3002,8.88971,4.0,Pd2Sn1Y1,225,1,7.853837357425459e-29
mb-03042,KH,2,13.999999999999998,11.000000000000002,KH,KH|2,2.25259,2.25259,2.25259,1.85732,14.9944,9.76424,1.47656,2.0,H1K1,225,1,4.5103469115681317e-29
mb-03050,CaAg2,6,47.99999999999999,15.000000000000004,CaAg2,CaAg2|6,0.854237,0.854237,0.854237,2.3085,40.5794,14.6922,5.8868,6.0,Ag4Ca2,74,1,1.4431942826175078e-28
mb-03052,BaS,2,40.99999999999999,25.000000000000007,BaS,BaS|2,5.63285,5.63285,5.63285,2.10301,41.4,24.487,4.1776,2.0,Ba1S1,225,1,6.733101150581966e-29
mb-03054,Th3P4,14,108.00000000000004,58.00000000000001,Th3P4,Th3P4|14,4.60575,4.60575,4.60575,1.95438,106.422,58.4777,7.94085,14.0,P8Th6,220,1,3.4295002639190164e-28
mb-03060,Rb2HgO2,5,23.999999999999996,11.000000000000002,Rb2HgO2,Rb2HgO2|5,1.33742,1.33742,1.33742,2.33455,23.0911,11.6,5.14954,5.0,Hg1O2Rb2,139,1,1.3012191977494809e-28
mb-03063,Sn4Au,10,50.99999999999999,11.000000000000002,Sn4Au,Sn4Au|10,0.459713,0.459713,0.459713,2.38598,46.8635,12.3513,8.19135,10.0,Au2Sn8,68,1,2.723753846212217e-28
mb-03065,RbH,2,17.0,12.999999999999998,RbH,RbH|2,1.62749,1.62749,1.62749,1.84361,11.9889,8.81236,2.63804,2.0,H1Rb1,225,1,5.443296713953089e-29
mb-03070,CsK2Sb,4,12.000000000000002,7.0,CsK2Sb,CsK2Sb|4,0.798508,0.798508,0.798508,2.08384,12.5833,8.08518,3.30246,4.0,Cs1K2Sb1,225,1,1.6736930686809182e-28
mb-03072,ZrInNi2,4,138.99999999999997,50.99999999999999,ZrInNi2,ZrInNi2|4,4.33064,4.33064,4.33064,2.25372,127.444,42.623,8.65017,4.0,In1Ni2Zr1,225,1,6.208735294787925e-29
mb-03091,Hf5Sn4,18,111.99999999999996,63.0,Hf5Sn4,Hf5Sn4|18,2.94461,2.94461,2.94461,2.02863,109.3,59.4829,11.3334,18.0,Hf10Sn8,193,1,4.006632539495877e-28
mb-03094,Hf3(Cu2Si)2,9,148.00000000000003,79.99999999999999,Hf3(Cu2Si)2,Hf3(Cu2Si)2|9,5.92195,5.92195,5.92195,2.04794,148.511,78.1352,10.2669,9.0,Cu4Hf3Si2,189,1,1.368013184595466e-28
mb-03096,TiTc,2,207.00000000000003,72.00000000000001,TiTc,TiTc|2,16.6499,16.6499,16.6499,1.90565,195.317,61.0762,7.82204,2.0,Tc1Ti1,221,1,3.096607178069244e-29
mb-03103,ZrAs,8,118.00000000000004,64.99999999999999,ZrAs,ZrAs|8,7.56445,7.56445,7.56445,1.99373,118.449,64.9747,6.66585,8.0,As4Zr4,194,1,1.6555503627536717e-28
mb-03108,CeB2Ir3,6,241.0,123.00000000000004,CeB2Ir3,CeB2Ir3|6,9.95806,9.95806,9.95806,2.20089,256.539,115.237,15.0829,6.0,B2Ce1Ir3,191,1,8.129230991861178e-29
mb-03111,Th(SiRu)2,5,164.00000000000003,89.0,Th(SiRu)2,Th(SiRu)2|5,16.1499,16.1499,16.1499,2.09188,161.902,98.5712,9.1469,5.0,Ru2Si2Th1,139,1,8.901854952847113e-29
mb-03115,UF5,6,15.000000000000004,11.000000000000002,UF5,UF5|6,8.01631,8.01631,8.01631,1.99835,23.0708,13.0899,5.25138,6.0,F5U1,87,1,1.0530455952709773e-28
mb-03123,TaN,6,307.0,181.99999999999997,TaN,TaN|6,20.9785,17.2929,24.6641,1.998205,288.44550000000004,158.45800000000003,13.6667,6.0,N3Ta3,189,2,7.106244296307135e-29
mb-03124,MoO2,12,219.00000000000009,89.0,MoO2,MoO2|12,10.2614,10.2614,10.2614,2.16308,275.024,124.233,6.25034,12.0,Mo4O8,14,1,1.3595892422322073e-28
mb-03130,ThBi2,6,66.00000000000001,27.000000000000004,ThBi2,ThBi2|6,1.90579,1.90579,1.90579,2.13668,65.576,26.9177,10.6997,6.0,Bi4Th2,129,1,2.0175303992606591e-28
mb-03135,NaMgAs,6,33.0,20.000000000000004,NaMgAs,NaMgAs|6,3.06517,3.06517,3.06517,1.92183,34.5954,19.8993,2.90443,6.0,As2Mg2Na2,129,1,1.3974862939549966e-28
mb-03137,TaAgS3,10,75.00000000000001,34.0,TaAgS3,TaAgS3|10,3.57362,3.51391,3.63333,2.04089,78.1744,33.47125,6.635565,10.0,Ag2S6Ta2,36,2,1.926967604521379e-28
mb-03138,Be2Cu,6,136.99999999999997,124.99999999999994,Be2Cu,Be2Cu|6,19.0176,19.0176,19.0176,1.89728,131.006,119.982,5.00363,6.0,Be4Cu2,227,1,5.414100408926763e-29
mb-03139,Be5Au,6,138.0,119.99999999999996,Be5Au,Be5Au|6,18.1344,18.1344,18.1344,1.83739,134.294,117.844,7.02827,6.0,Au1Be5,216,1,5.718278953556105e-29
mb-03140,Dy2MgGe2,10,68.00000000000001,56.00000000000001,Dy2MgGe2,Dy2MgGe2|10,5.08064,5.08064,5.08064,1.96017,74.1739,56.3577,7.32488,10.0,Dy4Ge4Mg2,127,1,2.242433226314088e-28
mb-03143,YZnSn,12,63.99999999999999,42.99999999999999,YZnSn,YZnSn|12,2.8673,2.8673,2.8673,2.12754,63.7756,43.1132,6.41702,12.0,Sn4Y4Zn4,194,1,2.8260371931786375e-28
mb-03146,LiAlTe2,8,26.0,12.999999999999998,LiAlTe2,LiAlTe2|8,1.53133,1.53133,1.53133,2.02473,27.9597,13.8082,3.90229,8.0,Al2Li2Te4,122,1,2.4606027258137066e-28
mb-03161,InN,4,103.99999999999996,66.00000000000001,InN,InN|4,6.83377,6.83377,6.83377,2.17491,124.448,54.8778,6.74396,4.0,In2N2,186,1,6.344001066641874e-29
mb-03162,Li2AgSb,4,47.00000000000001,21.0,Li2AgSb,Li2AgSb|4,1.58384,1.58384,1.58384,2.1685,44.0278,19.1983,5.42483,4.0,Ag1Li2Sb1,216,1,7.453840956404474e-29
mb-03165,Ca3CrN3,14,85.99999999999999,50.99999999999999,Ca3CrN3,Ca3CrN3|14,6.09239,6.09239,6.09239,1.95809,85.6201,49.2899,3.20742,14.0,Ca6Cr2N6,63,1,2.2184237003561123e-28
mb-03166,CaCuF4,12,77.0,33.0,CaCuF4,CaCuF4|12,2.58803,2.58803,2.58803,2.18135,76.1251,36.2461,3.82301,12.0,Ca2Cu2F8,140,1,1.5603519907450158e-28
mb-03173,GaAgS2,8,61.000000000000014,22.0,GaAgS2,GaAgS2|8,1.57514,1.57514,1.57514,2.20516,56.5078,21.4874,4.47841,8.0,Ag2Ga2S4,122,1,1.7925446574303954e-28
mb-03176,La3PbC,5,68.99999999999999,47.00000000000001,La3PbC,La3PbC|5,6.1254,6.1254,6.1254,1.83628,60.3333,39.3962,7.12483,5.0,C1La3Pb1,221,1,1.4821150961215357e-28
mb-03178,BaTiO3,5,97.0,42.00000000000001,BaTiO3,BaTiO3|5,16.6821,16.6821,16.6821,2.1084,160.017,106.57,5.78831,5.0,Ba1O3Ti1,221,1,6.689772286906144e-29
mb-03186,BaPdF4,12,52.99999999999999,15.000000000000004,BaPdF4,BaPdF4|12,0.869524,0.869524,0.869524,2.32754,52.977,16.8141,4.85948,12.0,Ba2F8Pd2,140,1,2.185179397452016e-28
mb-03192,ErCuSi,6,79.99999999999999,61.000000000000014,ErCuSi,ErCuSi|6,7.74222,7.74222,7.74222,2.01709,97.5258,64.6869,7.8858,6.0,Cu2Er2Si2,194,1,1.0903086291059137e-28
mb-03193,Si2Mo,3,207.00000000000003,177.00000000000009,Si2Mo,Si2Mo|3,49.6447,49.6447,49.6447,2.10387,201.565,176.801,6.15297,3.0,Mo1Si2,139,1,4.105111158463002e-29
mb-03195,Zr2Pd,3,123.00000000000004,48.99999999999999,Zr2Pd,Zr2Pd|3,8.32751,8.32751,8.32751,1.9703,123.721,46.4699,7.91318,3.0,Pd1Zr2,139,1,6.061742551747523e-29
mb-03200,RbCaAs,6,27.000000000000004,11.000000000000002,RbCaAs,RbCaAs|6,1.4068,1.4068,1.4068,1.96656,21.2268,10.7912,3.10583,6.0,As2Ca2Rb2,129,1,2.1436070190240054e-28
mb-03202,CoO,4,128.99999999999994,31.0,CoO,CoO|4,4.85589,4.85589,4.85589,1.97713,126.855,35.1621,4.9955,4.0,Co2O2,186,1,4.981623517254154e-29
mb-03205,ThAg2,3,70.99999999999999,35.0,ThAg2,ThAg2|3,2.79052,2.79052,2.79052,2.32761,74.8297,31.3596,10.1067,3.0,Ag2Th1,191,1,7.356970960973146e-29
mb-03206,Y(Al2Fe)4,13,123.00000000000004,84.99999999999999,Y(Al2Fe)4,Y(Al2Fe)4|13,2.61203,2.61203,2.61203,2.11244,90.711,39.8976,4.24759,13.0,Al8Fe4Y1,139,1,2.0646861998278198e-28
mb-03214,Sc5Si3,16,89.0,72.00000000000001,Sc5Si3,Sc5Si3|16,8.43432,8.43432,8.43432,1.87881,86.9179,69.4282,3.12608,16.0,Sc10Si6,193,1,3.2831306351435725e-28
mb-03258,HfPd5,6,168.99999999999997,70.00000000000001,HfPd5,HfPd5|6,3.86585,3.86585,3.86585,2.42562,162.567,62.3641,12.5168,6.0,Hf1Pd5,65,1,9.427029718003514e-29
mb-03259,YbHg3,8,29.0,12.000000000000002,YbHg3,YbHg3|8,0.180828,0.180828,0.180828,2.9585,33.6729,11.1421,12.4063,8.0,Hg6Yb2,194,1,2.0741111768004453e-28
mb-03264,YTe,2,40.99999999999999,25.000000000000007,YTe,YTe|2,4.52453,4.52453,4.52453,2.02993,60.5444,22.2708,6.07814,2.0,Te1Y1,225,1,5.914908544335614e-29
